t,A,B,C,D,E,F
0.0,1.0113865993123246,1.0132683045101467,0.013033834447481955,-0.004299909786526091,0.0014134656268908617,0.004541086819049642
2.0454545454545454,0.6759129624523007,0.6983971463763559,0.24003381221471415,0.012679049990262918,0.033053803187830744,-0.009547339775967027
4.090909090909091,0.5140285791220535,0.5677876431133938,0.3377924314500787,0.04456191481047333,0.0642927013723379,0.012820152836721794
6.136363636363637,0.38588554028719263,0.4581438542214858,0.3557894724945918,0.07406842955234513,0.08948436774732688,0.0024936147611761585
8.181818181818182,0.2936292258027173,0.41322367523662684,0.3518959817320837,0.11937401241134697,0.10451690484090181,0.01119280541269236
10.227272727272727,0.22547881019089272,0.3820084206893295,0.3381902592887887,0.16191036172105622,0.14317348901504418,0.0060612942900365435
12.272727272727273,0.1806656109978678,0.34328276102901817,0.3172698430128641,0.18928870276835025,0.14298854131951005,0.012150117339464696
14.318181818181818,0.15089797349731368,0.3100859272380141,0.2999687093815644,0.22688053330193989,0.17093281503693822,-0.008870107770837451
16.363636363636363,0.13971767258838313,0.286006035920615,0.281789873881428,0.2368073073855069,0.17339469947117642,-0.0017578922477743473
18.40909090909091,0.1209259088109807,0.28400186019289086,0.2683701084579214,0.28127862414953847,0.17846028154674928,-0.009542288208376975
20.454545454545453,0.08091328559896481,0.2564031427658072,0.25664911169085786,0.3053531390513141,0.1904869284384936,0.010066883004435739
22.5,0.08497694320493662,0.2568993834817417,0.2140686062007467,0.32652952622749926,0.185270995575066,-0.012073709971049234
24.545454545454547,0.05873845722291622,0.24189166474729146,0.214373026636047,0.34923414991872015,0.19527265700727137,0.00036486959848143095
26.59090909090909,0.04884598348692181,0.2433779277888803,0.19722397953825327,0.37220227635332787,0.1894029371342844,0.005223242965931699
28.636363636363637,0.05468886214526685,0.23640905124654113,0.18995254832518826,0.38056067936391286,0.19679796999945032,0.011422484923662681
30.68181818181818,0.05669610872616689,0.23384892166821342,0.17607883622055226,0.3886630811262997,0.18899044931514744,0.014067250611999114
32.72727272727273,0.03132762312641988,0.22465886764471704,0.14628595446423548,0.4053413047189766,0.2071519195721684,0.0025290137038772205
34.77272727272727,0.032114637269481085,0.23576199136588638,0.1509404105593597,0.43156408559133047,0.19903084043110558,0.012395233600146535
36.81818181818182,0.015847247353658778,0.21520014049144548,0.1361986974245717,0.4332556462331602,0.19036176407271876,0.01304198400458755
38.86363636363636,0.027546772800885317,0.2226237622882633,0.1101483789975896,0.4437652262613328,0.18347270124989812,0.015409605191310707
40.90909090909091,0.03800158727295308,0.2362589033811621,0.1076481317276,0.47510087941722773,0.19061668043042254,0.022302903941086104
42.95454545454545,0.012138667488395713,0.218567086449896,0.10108778969167284,0.48115903392419423,0.19341444467147711,-0.0014423473258078894
45.0,0.03167951808835454,0.2271170959423003,0.07532834806817418,0.48177314601742904,0.1985408593313712,0.007646292723756498
47.04545454545455,0.02866882891256245,0.22922210929574466,0.08588002715077131,0.5016717096647174,0.1897940213554233,0.007767769364077545
49.09090909090909,0.027405612322503853,0.22973229331307246,0.06089385481921197,0.49009961457181,0.1953847451627513,0.022052050747808444
51.13636363636363,0.016023554972371592,0.2221593467641529,0.07699267097956838,0.503727159058812,0.21286310148406412,0.01624217708186514
53.18181818181818,0.013582031087667616,0.22739623691778302,0.06006443573772407,0.4995540901978277,0.18781825204886277,0.007924723873754497
55.22727272727273,0.0064603054590026965,0.21938131689057838,0.04824753810062775,0.5056958096259406,0.1957198776940279,0.028641783762021852
57.27272727272727,0.023948696677950555,0.21940339490702337,0.06449499933210075,0.5295535659533929,0.20266126925341343,0.02113862306195719
59.31818181818182,0.008705772477095945,0.21341012989655755,0.059769370074324646,0.5241045034575832,0.20211783949434975,0.011990893660152355
61.36363636363636,0.01275447599571191,0.20666945199262304,0.030843078248036712,0.5424728362120329,0.18944738888981286,0.03159787544877543
63.40909090909091,0.002869453334214753,0.2132716832577095,0.029339886564535483,0.5264427291796251,0.20513875640321425,0.02224257638426721
65.45454545454545,0.01071108753812046,0.21958794760506672,0.031569422170309364,0.5287711657229098,0.2136287232155603,0.0340953991447243
67.5,0.009214173134005946,0.2193956620849687,0.03607301881507768,0.5466800058266236,0.19465470207580585,0.025873845212805925
69.54545454545455,0.018750628650795718,0.20367560528213485,0.045667757130726676,0.5511788819335776,0.2149177190448426,0.0368122747076728
71.5909090909091,0.017320636395877137,0.20430652001055782,0.04185392652369835,0.5335413938157584,0.18760347894361426,0.03077835508446275
73.63636363636364,-0.006792395249729429,0.195491151938746,0.020367125373578304,0.5569101971716187,0.19007562632609212,0.03656166206235934
75.68181818181819,-0.005209966734303849,0.21659274143322574,0.034585739648907904,0.532922032630887,0.1948455288844479,0.017406807056134066
77.72727272727272,0.012871440998130795,0.20501237918084794,0.010626501357336568,0.5497443275329673,0.20829988677448769,0.0262966598912818
79.77272727272727,0.012193693508958915,0.19502000614564052,0.026730148326559365,0.5376517598361646,0.19830531592847112,0.040235899535118066
81.81818181818181,0.003697729208597976,0.20972712135667146,0.02303250750308724,0.5454758724462724,0.20608944444023464,0.043964327824045704
83.86363636363636,0.00013723882372815212,0.21823187208127295,0.0035361437096698683,0.5616206713967682,0.2062583608231692,0.02240511215614334
85.9090909090909,-0.004075385264674354,0.20083655278339466,0.029490251018270783,0.5433263591723394,0.20754576192147006,0.027341173296920276
87.95454545454545,0.005170456433483621,0.2097618065461546,0.0226597611169648,0.5577211802215998,0.21363726522734883,0.0444029348113405
90.0,-0.0121751726387731,0.2032945844268278,0.004338375278026999,0.5545972916663048,0.19029693917496313,0.033431044364646986
