t,A,B,C,D,E,F
0.0,0.01429296325398963,-0.012112857765660245,-0.005588427358799166,0.9976651480476971,0.0005667561127556241,0.0029969583973703815
2.0454545454545454,0.014233343826297883,0.01158078268704819,-0.003564996841572837,1.0012509575270099,0.008094510106492358,0.010634912023327878
4.090909090909091,-0.009793798928736061,-0.0004789064407457899,0.012268684334235802,0.9976942605116131,-0.0031242422236397813,0.00120987436434313
6.136363636363637,0.00832323027204635,0.004447816018299868,0.0048094396636296265,0.9915967092719766,0.00044906321065584675,-0.002075174947065505
8.181818181818182,0.013933118550924007,0.011271298453047307,0.0039056380064334405,0.9913308026815614,0.005217981226814832,0.02861524129852113
10.227272727272727,0.004600839250623453,0.00045772238750184656,0.005471146424160447,0.9882994996990334,0.0037170146223412612,0.032291683823917935
12.272727272727273,-0.0016335723451866146,-0.013531081483933026,-0.0013396432927257507,0.973591388473786,0.013510670838974543,0.028624081042648703
14.318181818181818,0.002729429480759745,-0.004350325853851692,-0.012966601291759763,0.9764021274867521,-0.00024390314343664343,0.031892582877650295
16.363636363636363,-0.011512902413798291,-0.00709837826659591,-0.008405802299075536,0.9823173942805349,-0.004092423291146696,0.03219966710201366
18.40909090909091,0.0023316842933848825,0.010828353815502432,0.004629672609408796,0.9761821495175915,-0.011351277126269568,0.04535199775003941
20.454545454545453,-0.003586499273907012,0.014424146104637622,0.005984151827946888,0.9471108856815041,-0.007014061415416479,0.054185853693862064
22.5,0.013349485721795822,0.001730116798331186,0.002373720258852745,0.9688174622102024,0.008324407146810335,0.03973149489620646
24.545454545454547,-0.0009077431036574212,-0.00046254400887767443,0.006454302914257595,0.945758067468504,-0.0006153919198810275,0.04880683254917396
26.59090909090909,0.01242590017584292,0.003294687208775302,-0.006360585246823382,0.9478220638926071,-0.009139164385853969,0.04306219974651614
28.636363636363637,-0.010431597078071994,0.012200329857870479,0.008779074206809599,0.9565659155067856,-0.0018602551061299587,0.06381855435227154
30.68181818181818,-0.0105111767282361,0.0036984866769391844,0.0067064657183982,0.9561999617739801,-0.004737874139404671,0.04329172241475847
32.72727272727273,-0.009558675359910073,-0.008304160499859794,-0.006672287306701724,0.9504811986351672,0.006378496459158627,0.061712387996619524
34.77272727272727,-0.005877806494578222,-0.004228226541349849,-0.0010640021341651073,0.9260430799899961,0.007182987157240372,0.07998614983511325
36.81818181818182,0.012146622887137417,0.007018882114388004,0.0019318331653935138,0.9410432848396234,-0.0031320321090320944,0.06129564585520818
38.86363636363636,0.011535161192813668,0.010012833972132762,-0.005779047055023201,0.9348613799482305,-0.01498988538413653,0.08422492807942539
40.90909090909091,0.010927075281409317,0.007955102612164477,-0.007690572883886752,0.9196593800507046,-0.0008146084281337018,0.07032512215008624
42.95454545454545,-0.008830596828080108,0.0023526774360565815,0.003975179107175146,0.934340356669934,-0.00465884756128338,0.07834721474782708
45.0,0.0038306290136363116,0.007577528857856898,0.011573310735877576,0.9127110371714247,-0.012315401619434018,0.07497167834172969
47.04545454545455,-0.012209435501493365,-0.0058790841399289796,-0.010534800903441778,0.9278436007551815,0.006877712182880537,0.07328084248369751
49.09090909090909,-0.012463133573722918,0.007303664393341547,-0.0005054844268795943,0.9170146855964673,0.0031242368369166773,0.08267380831761205
51.13636363636363,0.009933814029946968,0.011101100483836984,0.012948580581315212,0.9208779377755347,0.011615322105505976,0.08946596860702549
53.18181818181818,0.005795102330014563,0.0019284840736184905,0.012540770473720169,0.9117305367131093,0.013657960390700453,0.10279890216146534
55.22727272727273,0.008462497469459877,-0.007640865098252508,0.011838479816375959,0.915126084748145,0.0029425366150768327,0.08641136431838446
57.27272727272727,-0.004041937526749865,-0.001452759538932712,-0.005889909026073519,0.8838742654151601,-0.009072990223179386,0.10416833417379959
59.31818181818182,-0.012597793422532375,0.00464344932579448,-0.006346809454999765,0.8807088014304952,0.0022175987995992174,0.10608986250135997
61.36363636363636,-0.012760378875666454,-0.004455258803866746,-0.012628035065091038,0.8860399180080049,0.0019291378493684274,0.1176179624231923
63.40909090909091,6.994341030592821e-06,-0.008945102800628846,-0.0048539038448412695,0.8935868913600964,-0.011043612471881493,0.11532982682277498
65.45454545454545,0.004834190094867268,0.009442731496752956,-0.00456260521003228,0.8748822296943928,-0.0002777545180579488,0.11744667030503612
67.5,-0.010308536625738988,-0.0002598245924841525,-0.01262870435748783,0.8677481527305025,0.014843316157786364,0.10976851749810608
69.54545454545455,-0.011067789943969937,-0.00270516959463172,-0.013931570263487012,0.8724207127105691,-0.01140622451778323,0.126044732974166
71.5909090909091,0.001961987197069461,0.005082310985736968,0.012044249426929885,0.8715082215963801,-0.0122852765976286,0.12483852544778189
73.63636363636364,0.01301597550958899,0.003065292829343965,0.0011378903734068945,0.8666218458480042,0.0005762041892068025,0.14215062023823738
75.68181818181819,-0.005994009581106924,0.006676536732575528,-0.00570664329337837,0.8826725925399741,0.0035285283649128295,0.14413062496281193
77.72727272727272,-0.013057775055705885,0.010536265692389178,0.0025943980726578606,0.8672841438417411,-0.011124151096151348,0.12977600185033678
79.77272727272727,-0.01377584538427657,-0.008358820136333147,0.011922723641420505,0.8520126490246243,-0.0026895315650816887,0.14900155939121407
81.81818181818181,0.0007219776924858912,-0.0021950735833151658,0.00576315309893091,0.8493569713519397,0.0087476878982351,0.1267916590069096
83.86363636363636,-0.008176619598760447,-0.013566511587450543,-0.00494920204680235,0.8495566525823018,-0.004950796664701083,0.14022868037261002
85.9090909090909,-0.001799393912899424,-0.0034367516143009925,-0.011582427545813023,0.8552365344764413,0.01406122789305183,0.15202753475712238
87.95454545454545,0.009331160358272805,-0.011187867029754328,0.005834686771081697,0.8370876370592462,0.006320870990847113,0.1547273810737234
90.0,0.004937909338508055,-0.012718282149234946,0.014092283569116345,0.8503705301983843,-0.0034716061735785898,0.15452062007233536
